date,day_of_week,trust_code,trust_name,trust_type,total_beds,flu_rate_per_100k,temperature_c,gp_appointment_lag_days,ae_attendance,ae_4hr_breach_pct,ae_mean_wait_mins,ae_12hr_trolley_waits,social_care_delay_days,nctr_patients,bed_occupancy_pct,nurse_sickness_pct,unfilled_shifts,ambulance_handover_avg_mins,ambulance_handover_over_60min,red_flag_incidents,pressure_score,opel_level
29/04/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.5,12.3,8.9,80,0.142,127,0,6.1,5,0.853,0.051,3,16,0,0,0.353,2
30/04/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.1,11,8.1,80,0.107,129,0,6.2,5,0.834,0.052,3,15,0,1,0.318,2
01/05/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,5.9,10.7,9.2,86,0.166,130,0,5.9,5,0.853,0.065,3,16,0,0,0.394,2
02/05/2024,Thursday,SCH,Southdale Community Hospital,Community,180,6.1,15,9.3,71,0.111,106,0,5.7,5,0.839,0.063,3,14,0,0,0.321,2
03/05/2024,Friday,SCH,Southdale Community Hospital,Community,180,4.6,13,9.5,80,0.129,147,0,,6,0.84,0.052,4,16,0,3,0.41,2
04/05/2024,Saturday,SCH,Southdale Community Hospital,Community,180,5.8,11.1,9.2,71,0.089,132,0,6.2,5,0.837,0.06,3,17,0,1,0.32,2
05/05/2024,Sunday,SCH,Southdale Community Hospital,Community,180,6,14.1,10,77,0.117,135,1,5.2,5,0.83,0.047,4,15,0,0,0.287,2
06/05/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.9,13.8,8.3,108,0.216,130,1,4.9,4,0.841,0.04,5,17,0,1,0.389,2
07/05/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,4.1,12.7,9.3,92,0.154,137,0,5.3,5,0.847,0.031,3,17,0,0,0.323,2
08/05/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.3,11.7,8.1,78,0.114,158,1,5.1,5,0.812,0.043,4,16,0,1,0.274,2
09/05/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.8,12.1,8.4,79,0.145,136,1,5.4,5,0.833,0.046,4,17,0,0,0.314,2
10/05/2024,Friday,SCH,Southdale Community Hospital,Community,180,5,15,8.1,75,0.108,135,0,5.2,4,0.802,0.044,3,15,0,2,0.265,2
11/05/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.8,12,7.3,54,0.065,110,0,5,4,0.819,0.057,4,17,0,2,0.277,2
12/05/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5.4,15.9,8.1,61,0.065,124,0,,4,0.833,0.057,4,18,0,0,0.25,2
13/05/2024,Monday,SCH,Southdale Community Hospital,Community,180,5.6,13.7,9.2,89,0.159,152,0,5.5,4,0.811,0.043,4,14,0,0,0.271,2
14/05/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,4.9,14.7,8.7,79,0.135,117,0,5,4,0.805,0.05,4,16,0,0,0.251,2
15/05/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.7,15.6,9.8,77,0.117,136,0,4.5,4,0.79,0.059,4,16,0,0,0.242,1
16/05/2024,Thursday,SCH,Southdale Community Hospital,Community,180,4.7,17.5,7.7,71,0.089,124,0,,4,0.792,0.036,3,18,0,1,0.209,1
17/05/2024,Friday,SCH,Southdale Community Hospital,Community,180,4.1,11.4,6.7,77,0.085,119,0,4.7,4,0.792,0.045,3,13,0,1,0.219,1
18/05/2024,Saturday,SCH,Southdale Community Hospital,Community,180,6,12.6,8.2,61,0.064,109,0,5.8,4,0.807,0.054,4,15,0,1,0.227,1
19/05/2024,Sunday,SCH,Southdale Community Hospital,Community,180,4.3,14.6,7.2,53,0.076,119,0,5,4,0.825,0.046,3,16,0,0,0.23,1
20/05/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.2,15.6,7.7,78,0.114,124,0,,3,0.839,0.053,4,18,0,1,0.306,2
21/05/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,4.5,14,7.5,77,0.106,138,0,5.1,3,0.82,0.055,4,16,0,1,0.271,2
22/05/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.7,14.5,8.3,77,0.109,130,0,,4,0.812,,4,14,0,0,0.226,1
23/05/2024,Thursday,SCH,Southdale Community Hospital,Community,180,4.8,16.7,7.1,66,0.072,140,0,5.3,3,0.783,0.051,3,13,0,0,0.178,1
24/05/2024,Friday,SCH,Southdale Community Hospital,Community,180,4,15,6.3,63,0.064,113,0,5.2,4,0.776,0.051,3,16,0,0,0.185,1
25/05/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.2,13.1,6.2,53,0.075,112,0,3.8,4,0.796,0.047,4,15,0,0,0.189,1
26/05/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5.2,15.1,6.4,72,0.092,122,0,4.3,5,0.823,0.048,4,18,0,1,0.281,2
27/05/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.4,15.8,8.1,92,0.156,159,2,4.3,5,0.8,0.062,5,16,0,0,0.292,2
28/05/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,4.7,17.1,7.8,85,0.139,128,0,4.2,5,0.793,0.055,3,16,0,0,0.268,2
29/05/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.7,12.5,8.1,77,0.084,122,0,,5,0.795,0.042,2,12,0,1,0.227,1
30/05/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.1,17.3,6.5,75,0.125,130,0,4.6,4,0.8,0.049,2,14,0,1,0.258,2
31/05/2024,Friday,SCH,Southdale Community Hospital,Community,180,6.3,17.9,7.9,76,0.085,121,0,4.3,4,0.788,0.056,3,14,0,0,0.21,1
01/06/2024,Saturday,SCH,Southdale Community Hospital,Community,180,5.6,13.5,6.7,56,0.067,116,0,4.1,4,0.796,0.054,3,16,0,0,0.192,1
02/06/2024,Sunday,SCH,Southdale Community Hospital,Community,180,4.5,14.6,7.1,54,0.067,130,0,3.6,4,0.787,,2,12,0,1,0.196,1
03/06/2024,Monday,SCH,Southdale Community Hospital,Community,180,5.3,14.3,6.4,81,0.121,147,0,3.2,3,0.789,0.056,4,15,0,0,0.226,1
04/06/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,4.2,18.2,6,70,0.09,136,0,,3,0.798,0.047,3,19,0,1,0.212,1
05/06/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,6,19.5,7.6,76,0.096,127,0,2.8,3,0.797,0.063,2,15,0,2,0.266,2
06/06/2024,Thursday,SCH,Southdale Community Hospital,Community,180,4.5,17.7,7.6,68,0.063,130,0,3.6,3,0.788,0.038,3,15,0,1,0.176,1
07/06/2024,Friday,SCH,Southdale Community Hospital,Community,180,5.3,15.8,7.2,80,0.114,119,0,3.7,3,0.788,0.03,4,15,0,1,0.207,1
08/06/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.2,14.5,8.1,68,0.069,136,0,3.8,3,0.787,0.055,3,19,0,1,0.207,1
09/06/2024,Sunday,SCH,Southdale Community Hospital,Community,180,4.6,19.1,6.8,58,0.074,137,0,3.6,3,0.781,0.037,4,14,0,0,0.159,1
10/06/2024,Monday,SCH,Southdale Community Hospital,Community,180,5.3,18.7,7.2,80,0.125,124,1,3.3,3,0.78,0.041,4,14,0,2,0.257,2
11/06/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.6,18.1,5.6,72,0.105,112,0,,3,0.807,0.056,4,16,0,0,0.225,1
12/06/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,5.2,14.3,8,75,0.087,119,0,3.5,3,0.81,0.054,4,18,0,3,0.287,2
13/06/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.2,17.6,6.5,67,0.066,127,0,3.6,3,0.798,0.049,5,17,0,0,0.17,1
14/06/2024,Friday,SCH,Southdale Community Hospital,Community,180,4.5,19.9,6.7,74,0.069,113,0,,3,0.806,0.044,4,17,0,0,0.175,1
15/06/2024,Saturday,SCH,Southdale Community Hospital,Community,180,5.6,13.4,6.1,58,0.067,119,0,,3,0.794,0.038,4,14,0,2,0.205,1
16/06/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5.5,15.9,7.4,55,0.06,127,0,3.8,3,0.808,,4,16,0,0,0.165,1
17/06/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.7,17.3,5.9,75,0.099,116,0,3.9,4,0.808,0.041,1,18,0,0,0.213,1
18/06/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,4.2,13.8,6,72,0.082,138,0,3.5,3,0.8,0.036,4,16,0,0,0.164,1
19/06/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,5.2,15.6,7.4,73,0.099,122,0,3.5,3,0.802,0.042,4,16,0,0,0.191,1
20/06/2024,Thursday,SCH,Southdale Community Hospital,Community,180,6.4,16.7,7.5,61,0.059,121,0,3.2,4,0.773,0.058,4,13,0,1,0.217,1
21/06/2024,Friday,SCH,Southdale Community Hospital,Community,180,4.5,18.5,7.2,71,0.068,147,0,3.2,5,0.761,,4,11,0,0,0.186,1
22/06/2024,Saturday,SCH,Southdale Community Hospital,Community,180,3.5,21.7,7.1,57,0.071,89,0,3.1,4,0.75,0.051,4,16,0,1,0.216,1
23/06/2024,Sunday,SCH,Southdale Community Hospital,Community,180,4.6,18.8,6.2,56,0.053,132,0,3,3,0.761,0.042,3,16,0,1,0.174,1
24/06/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.8,18.7,6.7,78,0.1,133,0,3.9,3,0.794,0.045,4,12,0,1,0.217,1
25/06/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.4,15.8,7.8,69,0.082,96,0,3.1,3,0.824,0.057,4,17,0,1,0.26,2
26/06/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.5,16.2,5.5,70,0.085,134,0,3.2,4,0.822,0.05,3,13,0,0,0.238,1
27/06/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.1,18.5,7,70,0.096,113,0,3.1,3,0.818,0.054,3,16,0,1,0.258,2
28/06/2024,Friday,SCH,Southdale Community Hospital,Community,180,3.3,20.3,5.8,70,0.093,110,0,3.5,4,0.781,0.041,3,16,0,0,0.195,1
29/06/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.3,17.9,5.9,56,0.068,105,0,3.1,3,0.772,0.05,3,14,0,3,0.248,1
30/06/2024,Sunday,SCH,Southdale Community Hospital,Community,180,6.1,18.5,6.9,58,0.066,117,0,2.7,3,0.762,0.054,2,15,0,1,0.203,1
01/07/2024,Monday,SCH,Southdale Community Hospital,Community,180,5.5,18.2,6.4,82,0.117,134,0,3.3,3,0.759,0.057,4,15,0,0,0.225,1
02/07/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.2,17.8,6.9,65,0.06,124,0,3.6,3,0.763,0.035,4,17,0,2,0.194,1
03/07/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,5.8,19.4,6.5,73,0.112,140,0,3.5,3,0.761,0.052,3,12,0,1,0.238,1
04/07/2024,Thursday,SCH,Southdale Community Hospital,Community,180,4.8,16.9,7.8,69,0.079,145,0,3.3,3,0.737,,3,13,0,4,0.268,2
05/07/2024,Friday,SCH,Southdale Community Hospital,Community,180,5.6,19.3,5.3,65,0.083,114,0,3.3,3,0.761,0.042,4,13,0,0,0.174,1
06/07/2024,Saturday,SCH,Southdale Community Hospital,Community,180,3.8,16.5,6.7,54,0.057,93,0,3.4,3,0.75,0.033,3,12,0,0,0.139,1
07/07/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5.4,18,6.8,58,0.067,115,0,,3,0.761,0.044,3,16,0,0,0.163,1
08/07/2024,Monday,SCH,Southdale Community Hospital,Community,180,4,18.6,6.4,82,0.135,127,0,3.3,3,0.799,0.054,3,17,0,0,0.235,1
09/07/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.2,17.8,6.6,72,0.07,142,0,2.9,3,0.78,0.049,3,18,0,1,0.198,1
10/07/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.9,14.9,7,68,0.076,134,0,2.9,3,0.742,0.041,4,14,0,0,0.167,1
11/07/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.7,16.7,6.7,74,0.087,138,0,3.3,3,0.749,0.026,4,18,0,0,0.153,1
12/07/2024,Friday,SCH,Southdale Community Hospital,Community,180,4.9,17.3,5.5,68,0.066,130,0,3.5,3,0.775,0.039,4,16,0,0,0.155,1
13/07/2024,Saturday,SCH,Southdale Community Hospital,Community,180,6.3,17.7,6.8,64,0.064,115,0,3.3,3,0.805,0.042,4,14,0,0,0.166,1
14/07/2024,Sunday,SCH,Southdale Community Hospital,Community,180,4.6,17.3,7.7,56,0.063,119,0,2.9,3,0.778,0.043,4,18,0,1,0.184,1
15/07/2024,Monday,SCH,Southdale Community Hospital,Community,180,5.7,16.9,7.1,88,0.141,145,2,2.9,3,0.787,0.058,4,16,0,1,0.271,2
16/07/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.7,16.4,7,77,0.096,139,1,3.4,4,0.779,0.049,4,16,0,0,0.209,1
17/07/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,5.8,18.6,6.5,63,0.073,123,0,3.1,3,0.777,0.036,4,17,0,0,0.156,1
18/07/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.3,19.7,6.2,63,0.071,130,0,2.8,3,0.817,0.052,4,17,0,0,0.207,1
19/07/2024,Friday,SCH,Southdale Community Hospital,Community,180,4.7,17.4,6.2,68,0.088,143,0,3.3,3,0.783,0.035,3,19,0,1,0.192,1
20/07/2024,Saturday,SCH,Southdale Community Hospital,Community,180,5,13.2,7,63,0.065,135,0,,2,0.785,0.048,5,16,0,0,0.154,1
21/07/2024,Sunday,SCH,Southdale Community Hospital,Community,180,4.6,16.3,6.3,55,0.076,115,0,2.9,3,0.789,0.041,3,17,0,0,0.167,1
22/07/2024,Monday,SCH,Southdale Community Hospital,Community,180,5.2,17.4,8.6,88,0.155,139,1,2.9,3,0.804,0.047,2,18,0,0,0.248,1
23/07/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.5,20.4,6.8,84,0.126,127,0,3.2,3,0.799,0.04,4,17,0,0,0.207,1
24/07/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.7,18.1,7.2,74,0.11,129,0,3,3,0.798,0.041,4,15,0,0,0.195,1
25/07/2024,Thursday,SCH,Southdale Community Hospital,Community,180,4.6,18.3,5.8,69,0.079,122,0,3.2,3,0.787,0.039,4,12,0,1,0.191,1
26/07/2024,Friday,SCH,Southdale Community Hospital,Community,180,5.2,19,6.4,72,0.089,132,0,3.9,4,0.79,0.038,4,14,0,0,0.187,1
27/07/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.7,17.8,6.7,56,0.069,108,0,3.8,4,0.782,0.037,3,13,0,1,0.194,1
28/07/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5,20,6.9,58,0.071,137,0,3.2,3,0.79,0.051,4,15,0,0,0.177,1
29/07/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.8,17.4,6.6,81,0.126,133,0,3,3,0.783,0.053,3,16,0,0,0.226,1
30/07/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,3.2,16.8,6.9,71,0.07,138,0,3,3,0.788,0.034,4,14,0,0,0.151,1
31/07/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,6.5,19.5,7.2,69,0.101,139,0,3.2,3,0.785,,4,15,0,0,0.186,1
01/08/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.4,17.5,6.9,65,0.067,121,0,2.9,3,0.801,0.048,5,16,0,0,0.171,1
02/08/2024,Friday,SCH,Southdale Community Hospital,Community,180,5.5,20.5,5.7,75,0.11,116,0,2.7,2,0.794,0.032,3,17,0,0,0.167,1
03/08/2024,Saturday,SCH,Southdale Community Hospital,Community,180,5.5,16,7.8,60,0.059,117,0,2.9,2,0.762,0.041,4,16,0,0,0.138,1
04/08/2024,Sunday,SCH,Southdale Community Hospital,Community,180,4.7,16.3,7.7,59,0.069,115,0,3,2,0.785,0.049,4,14,0,0,0.159,1
05/08/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.9,18.7,6.1,79,0.101,141,0,3.2,2,0.771,0.043,5,17,0,0,0.176,1
06/08/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.1,19.8,6.8,76,0.102,148,0,3.6,3,0.765,0.056,2,14,0,1,0.236,1
07/08/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.5,15.3,5.9,73,0.086,120,0,3.4,3,0.762,0.044,4,15,0,0,0.179,1
08/08/2024,Thursday,SCH,Southdale Community Hospital,Community,180,3.8,14.7,8.2,76,0.113,122,0,3.2,3,0.789,0.046,4,16,0,2,0.255,2
09/08/2024,Friday,SCH,Southdale Community Hospital,Community,180,5,16,6.7,66,0.069,122,0,2.6,3,0.755,0.049,4,14,0,2,0.223,1
10/08/2024,Saturday,SCH,Southdale Community Hospital,Community,180,6.3,16.7,6.4,59,0.06,116,0,2.5,2,0.81,0.059,4,18,0,1,0.208,1
11/08/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5.8,19.3,6.9,57,0.06,114,0,2.8,2,0.816,0.054,3,14,0,0,0.185,1
12/08/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.2,15.7,7.3,81,0.122,135,0,3.3,2,0.81,0.052,4,13,0,0,0.224,1
13/08/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.6,16,6.9,64,0.075,129,0,,3,0.801,0.054,5,12,0,0,0.187,1
14/08/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.4,14.2,6,81,0.122,159,1,3.6,3,0.802,0.042,3,14,0,0,0.21,1
15/08/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5,15.5,6.3,61,0.07,133,0,4.2,3,0.804,0.052,3,13,0,0,0.185,1
16/08/2024,Friday,SCH,Southdale Community Hospital,Community,180,5.3,16,5.6,73,0.114,136,0,3.8,3,0.809,0.056,2,12,0,1,0.261,2
17/08/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.8,16.7,7.6,61,0.061,114,0,3.2,3,0.81,0.043,3,13,0,1,0.199,1
18/08/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5.5,18.2,6.8,54,0.06,131,0,,3,0.804,0.046,3,13,0,0,0.167,1
19/08/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.5,17.5,6.7,78,0.107,145,0,3.9,3,0.797,0.053,4,18,0,0,0.21,1
20/08/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.1,18.5,7.5,75,0.102,129,0,3.9,3,0.792,0.04,3,18,0,1,0.212,1
21/08/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,5.6,13.4,7.7,76,0.08,140,0,3.3,3,0.789,0.052,4,17,0,1,0.211,1
22/08/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.7,14.8,7.5,67,0.08,122,0,3.7,4,0.807,0.041,2,13,0,1,0.22,1
23/08/2024,Friday,SCH,Southdale Community Hospital,Community,180,5.8,17.1,7.4,74,0.111,108,0,3.8,3,0.811,0.043,4,13,0,0,0.217,1
24/08/2024,Saturday,SCH,Southdale Community Hospital,Community,180,5.1,14.6,7.5,63,0.061,129,0,3.7,3,0.76,0.056,3,13,0,0,0.176,1
25/08/2024,Sunday,SCH,Southdale Community Hospital,Community,180,4.3,14.1,7.7,75,0.099,136,1,4,4,0.781,0.044,3,15,0,0,0.204,1
26/08/2024,Monday,SCH,Southdale Community Hospital,Community,180,6.1,17.1,6.5,89,0.166,144,4,,4,0.789,0.055,3,18,0,3,0.351,2
27/08/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,4.8,17,6.5,74,0.107,130,0,4.2,3,0.79,0.059,4,18,0,0,0.219,1
28/08/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,6.6,17.1,6.8,88,0.165,126,0,,4,0.787,0.041,4,17,0,1,0.28,2
29/08/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.4,13.9,7,72,0.082,124,0,3.8,4,0.807,0.044,3,15,0,0,0.202,1
30/08/2024,Friday,SCH,Southdale Community Hospital,Community,180,5.8,16.3,6.8,69,0.084,119,0,,4,0.818,0.056,4,14,0,0,0.24,1
31/08/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.4,16.1,6.5,61,0.054,123,0,3.6,4,0.8,0.043,4,13,0,2,0.215,1
01/09/2024,Sunday,SCH,Southdale Community Hospital,Community,180,4.9,15.3,8.4,56,0.064,122,0,3.8,4,0.804,0.047,4,17,0,0,0.186,1
02/09/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.4,17.3,7.3,88,0.158,143,0,4.2,4,0.789,0.051,3,18,0,1,0.289,2
03/09/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.7,14.5,8.6,80,0.122,149,0,4.9,4,0.772,0.046,3,17,0,1,0.251,2
04/09/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.4,13.4,6.8,66,0.065,133,0,4.8,4,0.771,0.039,3,15,0,0,0.168,1
05/09/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.1,18,6.6,64,0.052,121,0,4,4,0.792,0.045,4,16,0,0,0.166,1
06/09/2024,Friday,SCH,Southdale Community Hospital,Community,180,4.4,17,8.8,76,0.099,151,0,4.2,4,0.81,0.051,4,13,0,1,0.256,2
07/09/2024,Saturday,SCH,Southdale Community Hospital,Community,180,5.6,12.5,7.9,56,0.069,106,0,,4,0.814,0.046,4,11,0,0,0.205,1
08/09/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5.5,16.1,7.3,56,0.069,119,0,4.3,4,0.821,0.037,4,14,0,0,0.204,1
09/09/2024,Monday,SCH,Southdale Community Hospital,Community,180,5.1,14.6,9.1,77,0.13,131,0,4.6,4,0.824,0.048,4,20,0,0,0.276,2
10/09/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.7,16.1,6.7,77,0.111,136,0,,4,0.809,0.056,4,15,0,0,0.247,1
11/09/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,5.5,14.5,7.5,75,0.098,122,0,4.7,4,0.814,0.049,3,15,0,1,0.259,2
12/09/2024,Thursday,SCH,Southdale Community Hospital,Community,180,4.6,15.1,7.5,58,0.092,122,0,4.8,3,0.822,0.048,4,16,0,0,0.227,1
13/09/2024,Friday,SCH,Southdale Community Hospital,Community,180,6,14.5,7.9,72,0.08,120,0,5.2,3,0.828,0.042,4,17,0,1,0.243,1
14/09/2024,Saturday,SCH,Southdale Community Hospital,Community,180,6.4,14.4,8.4,68,0.086,128,0,4.9,3,0.839,0.074,4,15,0,0,0.289,2
15/09/2024,Sunday,SCH,Southdale Community Hospital,Community,180,4.5,12.2,8.1,64,0.061,128,0,4.9,3,0.839,,3,14,0,1,0.242,1
16/09/2024,Monday,SCH,Southdale Community Hospital,Community,180,5,11.9,8.9,89,0.163,155,0,5.4,4,0.836,0.053,3,17,0,2,0.381,2
17/09/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.1,12.3,7.5,80,0.123,119,0,5.9,4,0.845,0.058,5,18,0,0,0.32,2
18/09/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.3,11.5,8.3,72,0.093,142,0,6,4,0.834,0.053,4,13,0,0,0.269,2
19/09/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.3,14.1,7.6,68,0.081,144,0,6.5,5,0.815,0.056,5,15,0,1,0.271,2
20/09/2024,Friday,SCH,Southdale Community Hospital,Community,180,4.8,12.8,8,77,0.108,131,0,6.6,6,0.814,0.052,4,14,0,0,0.275,2
21/09/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.9,11.5,8,63,0.072,141,0,6,5,0.802,0.044,3,14,0,0,0.199,1
22/09/2024,Sunday,SCH,Southdale Community Hospital,Community,180,6,14.1,8.7,61,0.064,110,0,5.3,5,0.796,0.045,4,15,0,1,0.215,1
23/09/2024,Monday,SCH,Southdale Community Hospital,Community,180,3.2,12.4,6.1,79,0.124,115,0,5.2,5,0.801,0.047,4,14,0,0,0.245,1
24/09/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,5.2,11.3,7.7,71,0.104,134,0,5.3,6,0.795,0.05,3,14,0,1,0.27,2
25/09/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,4.3,13.8,8.7,73,0.114,108,0,5.5,6,0.798,0.056,4,17,0,0,0.262,2
26/09/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5.4,11.2,8.1,66,0.069,123,0,5.4,5,0.776,0.056,2,15,0,0,0.211,1
27/09/2024,Friday,SCH,Southdale Community Hospital,Community,180,6.3,12.3,8.4,85,0.147,116,1,5.1,5,0.793,0.049,4,19,0,0,0.265,2
28/09/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.6,10.3,7.2,54,0.063,115,0,4.9,5,0.801,0.054,4,15,0,0,0.205,1
29/09/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5.4,14,8.4,59,0.069,117,0,5.4,6,0.795,0.053,5,14,0,1,0.245,1
30/09/2024,Monday,SCH,Southdale Community Hospital,Community,180,5.8,13.1,7.3,83,0.14,180,0,5.2,5,0.814,0.048,3,15,0,1,0.306,2
01/10/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,4.1,10.6,8.7,83,0.148,123,0,5.6,5,0.832,0.035,4,16,0,0,0.299,2
02/10/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,6.1,12.5,7.8,73,0.108,113,0,6.5,4,0.805,0.044,4,13,0,2,0.27,2
03/10/2024,Thursday,SCH,Southdale Community Hospital,Community,180,4.5,11.8,8,68,0.086,109,0,6.8,5,0.799,0.042,3,14,0,1,0.229,1
04/10/2024,Friday,SCH,Southdale Community Hospital,Community,180,5,12.2,8.4,74,0.099,134,0,6.1,5,0.796,0.032,3,11,0,1,0.225,1
05/10/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.8,11.6,9.3,68,0.084,128,0,5.8,5,0.791,0.057,4,12,0,0,0.225,1
06/10/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5.1,12.2,9.1,59,0.06,114,0,6.3,4,0.813,,4,16,0,0,0.187,1
07/10/2024,Monday,SCH,Southdale Community Hospital,Community,180,5.8,10.1,7.1,79,0.105,110,1,6.6,5,0.815,0.056,4,13,0,0,0.266,2
08/10/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,4,10.5,7.9,77,0.11,148,1,6.3,5,0.816,0.06,4,16,0,0,0.278,2
09/10/2024,Wednesday,SCH,Southdale Community Hospital,Community,180,5.4,10.2,9.9,73,0.101,128,0,5.8,6,0.791,0.052,5,16,0,0,0.245,1
10/10/2024,Thursday,SCH,Southdale Community Hospital,Community,180,5,9.9,9.3,73,0.09,131,0,6.3,6,0.814,0.055,4,17,0,2,0.314,2
11/10/2024,Friday,SCH,Southdale Community Hospital,Community,180,5.3,9.8,9,75,0.108,135,1,,6,0.802,0.053,4,17,0,0,0.256,2
12/10/2024,Saturday,SCH,Southdale Community Hospital,Community,180,4.8,8.8,9.2,60,0.058,131,0,6.7,5,0.811,0.05,3,18,0,0,0.211,1
13/10/2024,Sunday,SCH,Southdale Community Hospital,Community,180,5.6,9.1,8.2,63,0.061,127,0,7.4,5,0.822,0.064,4,14,0,0,0.253,2
14/10/2024,Monday,SCH,Southdale Community Hospital,Community,180,4.9,10.9,8.3,85,0.119,136,0,8,5,0.847,0.067,4,14,0,0,0.347,2
15/10/2024,Tuesday,SCH,Southdale Community Hospital,Community,180,4.4,11.2,8.1,82,0.108,145,0,7.6,5,0.825,0.057,4,14,0,0,0.287,2
